Id,Name,Website,Description,Created at,Updated at,Slug,Searchable by organizations,Is searchable,Region,Lat,Lng,Last verified at,Marked deleted,Is closed
5199,The University of Michigan Asylum Collaborative (UMAC),https://www.umasylumcollab.org/,"The University of Michigan Asylum Collaborative (UMAC) provides physical and psychological evaluations as medical testimony, documenting and validating for asylum, human trafficking, and other legal cases. UMAC requires a referral, a PHR-completed intake form, and a client personal statement/declaration before taking on any case. They also require that all case-related communication take place through the representing attorney (they do not email clients directly).",2018-06-22 00:24:02 UTC,2018-09-06 23:20:40 UTC,the-university-of-michigan-asylum-collaborative-umac-ann-arbor-mi,,TRUE,"Ann Arbor, MI ",42.2808,-83.743,,FALSE,FALSE
3489,The Vacaville Storehouse,http://vacavillestorehouse.org/,"The Vacaville Storehouse is a distribution center for food to families in need in Vacaville, CA. Food is given free of charge to those who are in need and any homeless persons in the area.",2017-02-06 19:13:35 UTC,2020-06-13 07:12:41 UTC,the-vacaville-storehouse-vacaville-ca,,TRUE,"Vacaville, CA",38.3566,-121.988,2020-06-13 07:12:41 UTC,FALSE,FALSE
1685,The Veterans Resource Program,https://www.veteransresourceprogram.org/,"The Veterans Resource Program provides veterans who are in need of assistance with transitional and permanent housing, legal services, help with applying for benefits, and opportunities for higher education.",2016-01-29 00:03:48 UTC,2020-04-11 05:18:10 UTC,the-veterans-resource-program,,TRUE,"Richmond, CA",37.9358,-122.348,2020-04-11 05:18:10 UTC,FALSE,FALSE
2413,The Village Family Services (TVFS),http://www.thevillagefs.org/,"The Village Family Services (TVFS) is a social care and behavioral health agency that helps underserved, abused, and neglected children, youth, and families.",2016-09-13 06:08:46 UTC,2020-06-05 18:22:50 UTC,the-village-family-services,,TRUE,"North Hollywood, CA",34.187,-118.381,2020-06-05 18:10:52 UTC,FALSE,FALSE
3145,The Village Health Foundation,http://www.villagehealthfoundation.org,The Village Health Foundation provides natural health services including acupuncture.,2016-12-14 05:00:11 UTC,2019-05-02 05:19:54 UTC,the-village-health-foundation,,TRUE,"Los Angeles, CA",34.0522,-118.244,2019-05-02 05:19:54 UTC,FALSE,FALSE
4925,The Village Method,http://www.thevillagemethod.org,"The Village Method (TVM) provides comprehensive support and programming to young people to help them succeed in school and college. They provide an after school program, work closely with families and partner with other community organizations.",2018-02-13 04:15:19 UTC,2018-02-20 20:42:11 UTC,the-village-method-union-city-ca,,TRUE,"Union City, CA, USA",37.5934,-122.044,2018-02-20 20:42:11 UTC,FALSE,FALSE
201,The Village Project,http://www.thevillageprojectsf.org/,"The Village Project is a non-profit, community based organization providing a safe haven for academic, cultural and enrichment activities for youth, 6 to 17 and their families.",2014-03-07 21:42:57 UTC,2020-02-16 00:48:28 UTC,the-village-project,,TRUE,"San Francisco, CA",37.7749,-122.419,2020-02-16 00:48:28 UTC,FALSE,FALSE
1185,The Viola Blythe Community Service Center of Newark,http://www.violablythe.org/,"The Viola Blythe Community Service Center of Newark provides supportive services to those in immediate need, via emergency food and clothing distribution, referrals to other agencies, holiday programs at Thanksgiving and Christmas, and more.",2014-10-17 22:13:56 UTC,2020-06-19 08:17:32 UTC,the-viola-blythe-community-service-center-of-newark,,TRUE,"Newark, CA",37.5297,-122.04,2020-06-19 08:17:32 UTC,FALSE,FALSE
202,The Vision Academy,http://www.thevisionacademy.org/,The Vision Academy is a student-centered and collaborative learning community that focuses on the needs of young learners.,2014-03-07 21:43:04 UTC,2020-05-28 15:02:49 UTC,the-vision-academy,,TRUE,"San Francisco, CA",37.7749,-122.419,2020-05-28 15:02:30 UTC,FALSE,FALSE
3964,The Volunteer League of the San Fernando Valley,http://www.volunteerleague.com/,The Volunteer League of the San Fernando Valley provides community services such as free clothing for children and a choral music group that performs at nursing facilities.,2017-05-20 04:13:34 UTC,2020-06-23 07:24:40 UTC,the-volunteer-league-of-the-san-fernando-valley-los-angeles-ca,,TRUE,"Los Angeles, CA",34.0522,-118.244,2020-06-23 07:24:40 UTC,FALSE,FALSE
2594,The Wall-Las Memorias,http://www.thewalllasmemorias.org/,"The Wall-Las Memorias is a community health and wellness organization dedicated to serving Latino, LGBT, and other underserved populations in LA. They provide substance abuse prevention, HIV/AIDS education, and other health related support services.",2016-10-28 21:23:51 UTC,2020-03-23 03:38:42 UTC,the-wall-las-memorias,,TRUE,"Los Angeles, CA",34.0522,-118.244,2020-02-26 12:35:53 UTC,FALSE,FALSE
4710,The Wanda Alston Foundation,http://wandaalstonfoundation.org/contact-us/,"The Wanda Alston House is the first and only housing program in Washington, D.C. that is solely dedicated to offering pre-independent living services to homeless LGBTQ youth ages 16-24. Their services include: long-term transitional living (up to 18 months), case management, educational guidance and support, job training and guidance, and support service referrals. Wanda Alston House residents have their own rooms and live with an advocate with extensive experience with housing and LGBTQ issues.In addition, Wanda Alston House offers each youth a life skills counselor who works with the individual daily on issues relating to education/vocational training, housing, and other matters as necessary.",2017-11-28 20:51:40 UTC,2019-09-28 13:34:17 UTC,the-wanda-alston-foundation-washington-dc,,TRUE,"Washington, DC",38.9072,-77.0369,,FALSE,FALSE
4214,The Well,http://www.thewellqueenanne.org,"The Well focuses on providing space for public engagement, public discourse, and the creation of intentional community.  They provide residential and nonresidential communities to become involved with to grow your connections with others in the Seattle area.  The Well also offers workshops on racial and social equity, such as ""Talking to Your Kids About Race."" The organization will also begin provide low cost and donation based breathe and gentle movement classes in the Fall of 2017.",2017-07-24 17:30:30 UTC,2017-07-24 17:30:35 UTC,the-well-seattle-wa,,TRUE,"Seattle, WA, USA",47.6062,-122.332,,FALSE,FALSE
2434,The Wellness Center,http://www.thewellnesscenterla.org/,"The Wellness Center at General Hospital in Boyle Heights offers adults, children, and families the opportunity to access free or low-cost health services which are offered by organizations located at the Center. Most services are free, there are no membership fees and the Center is open to all residents of L.A. County. Services include counseling for stress, anxiety, grief or depression, physical fitness activities, diabetes prevention and control, stroke prevention, arthritis support, multiple sclerosis support services, parent/child health support, meditation activities, legal services, medical insurance enrollment assistance, health career activities, and youth activities.",2016-09-14 21:52:30 UTC,2020-03-21 04:20:04 UTC,the-wellness-center,,TRUE,"Los Angeles, CA",34.0522,-118.244,2020-03-21 04:10:06 UTC,FALSE,FALSE
5785,The West Island LGBTQ2+ Centre,http://www.lgbtq2centre.com,"The West Island LGBTQ2+ Centre provides a place in which lesbian, gay, bisexual, transgender, questioning, two-spirit and people of other sexual orientations and gender identities are welcomed with open arms.",2019-04-14 02:02:05 UTC,2019-09-03 04:23:19 UTC,the-west-island-lgbtq2-centre-beaconsfield-qc-canada,,TRUE,"Beaconsfield, QC, Canada",45.4309,-73.8683,,FALSE,FALSE
3267,The Whole Child,http://www.thewholechild.info/,"The Whole Child, formerly known as Intercommunity Child Guidance Center, helps to give children of all ages the skills, support, and security they need to build emotionally healthy lives and become caring, responsible adults.",2017-01-04 01:21:52 UTC,2020-03-03 07:43:09 UTC,the-whole-child-los-angeles-ca,,TRUE,"Los Angeles, CA",34.0522,-118.244,2020-03-03 02:31:01 UTC,FALSE,FALSE
6617,The Whole Child,https://www.thewholechild.org/,"The Whole Child (TWC) serves children from vulnerable populations through mental health, family housing, parent enrichment and nutrition education services.",2020-05-26 05:39:22 UTC,2020-05-27 17:36:40 UTC,the-whole-child-whittier-ca,,TRUE,"Whittier, CA, USA",33.9792,-118.033,2020-05-27 17:33:14 UTC,FALSE,FALSE
4816,The Women's Foundation of California,https://womensfoundca.org,"The Women’s Foundation of California advocates for gender, racial, and economic justice.",2017-12-09 17:07:15 UTC,2020-04-29 03:37:54 UTC,the-women-s-foundation-of-california-oakland-ca,,TRUE,"Oakland, CA",37.8044,-122.271,,FALSE,FALSE
89,The Women’s Building,http://www.womensbuilding.org/,"The Women’s Building is a women-led community space that advocates self-determination, gender equality, and social justice. They offer job-seeking assistance, tech tutoring, free computer labs, legal help, recreational and educational programs, and more. ",2014-02-18 02:02:45 UTC,2020-06-12 02:39:06 UTC,the-women-s-building,,TRUE,"San Francisco, CA",37.7749,-122.419,2020-06-12 02:38:43 UTC,FALSE,FALSE
1184,The Wright Institute,http://www.wi.edu/wi-clinical-services,"These training clinics, staffed by Wright Institute students under the supervision of our faculty, provide low-fee therapy to members of the public. The Cognitive Behavioral Treatment (CBT) clinic focuses on long-term and brief cognitive-behavioral treatment. The Wright Institute Assessment Services offers low-fee psychological and neuropsychological testing for children (age 6 and above), adolescents, and adults. The Recovery Clinic focuses individuals challenged by drug addiction and trauma.",2014-10-17 22:13:42 UTC,2020-05-20 08:08:03 UTC,the-wright-institute,,TRUE,"Berkeley, CA",37.8716,-122.273,2020-03-01 14:03:10 UTC,FALSE,FALSE
1434,The X Kids,http://thexkids.org/,The X Kids is a robotics and chess program for kids. Students can attend after school programs and summer camps at X Kids.,2015-02-17 01:19:49 UTC,2019-08-08 12:19:31 UTC,the-x-kids,,TRUE,"San Francisco, CA",37.7749,-122.419,2019-08-08 12:19:31 UTC,FALSE,FALSE
3985,The Youth and Family Club of Pomona Valley,http://www.theclubpomona.org/,The Youth and Family Club of Pomona Valley provides programs and services that promote education and career success and enhances the skills and knowledge young people learn.,2017-05-24 17:34:27 UTC,2020-05-18 22:27:47 UTC,the-youth-and-family-club-of-pomona-valley-pomona-ca,,TRUE,"Pomona, CA, USA",34.0551,-117.75,2017-10-22 14:13:05 UTC,FALSE,FALSE
5768,The Youth Project,https://youthproject.ns.ca/services-programs,"The Youth Project provides a variety of services for LGBTQ+ youth ages 25 and under. Programs and services include: support groups, referrals, supportive counselling, a resource library, educational workshops, and social activities.",2019-04-11 17:30:15 UTC,2019-08-10 16:39:37 UTC,the-youth-project-halifax-ns-canada,,TRUE,"Halifax, NS, Canada",44.6488,-63.5752,,FALSE,FALSE
6410,Theater Bay Area,https://www.theatrebayarea.org/,"Theatre Bay Area is an arts service organization, whose mission is to unite, strengthen and promote the theatre community in the San Francisco Bay Area.",2020-05-13 16:34:22 UTC,2020-05-14 06:39:03 UTC,theater-bay-area-california,,TRUE,"California, USA",36.7783,-119.418,2020-05-14 06:38:01 UTC,FALSE,FALSE
2045,TheDream.us Scholarship,http://www.thedream.us/scholarships/national-scholarship/,TheDream.us Scholarship provides scholarships to high school seniors and high school graduates for a bachelor's or an associate's degree. Candidates include recent immigrants.,2016-06-20 17:54:30 UTC,2020-06-06 03:18:24 UTC,thedream-us-scholarship,,TRUE,"San Francisco, CA",37.7749,-122.419,2020-06-06 03:18:24 UTC,FALSE,FALSE
2932,Thelma Boltin Senior Activity Center,http://www.cityofgainesville.org/tabid/168/default.aspx,"Thelma Boltin Senior Activity Center offers a  daily meal program, and activities for the elderly.",2016-11-29 23:48:41 UTC,2019-03-08 03:05:53 UTC,thelma-boltin-senior-activity-center,,TRUE,"Gainesville, Florida",29.6516,-82.3248,2019-02-06 13:03:15 UTC,FALSE,FALSE
6841,TherapyTribe,https://www.therapytribe.com/,"TherapyTribe helps people find mental health resources like therapists, support groups, wellness tools, and an overall sense of community.",2020-06-09 22:19:11 UTC,2020-06-10 00:01:06 UTC,therapytribe-san-marcos-ca,,TRUE,"San Marcos, CA, USA",33.1434,-117.166,2020-06-09 23:55:38 UTC,FALSE,FALSE
1224,thesecondopinion,http://www.thesecondopinion.org/,"thesecondopinion provides free, comprehensive second opinions to adults in California diagnosed with cancer.",2014-11-14 02:00:50 UTC,2019-08-08 12:18:57 UTC,thesecondopinion,,TRUE,"San Francisco, CA",37.7749,-122.419,2019-08-08 12:17:31 UTC,FALSE,FALSE
2052,Thiebaut Method Tutoring,https://www.thiebautmethodtutoring.org,"Thiebaut Method Tutoring provides tutoring for Kindergarten to 5th grade students in Palo Alto, East Palo Alto and Menlo Park, CA.",2016-06-22 21:00:55 UTC,2019-10-31 13:39:18 UTC,10-books-a-home,,TRUE,"East Palo Alto, CA",37.4688,-122.141,2019-10-31 13:34:49 UTC,FALSE,FALSE
5312,Think of Us,https://www.thinkof-us.org/,Think of Us helps foster youth transition into adulthood through employment and educational resources.,2018-07-31 00:02:06 UTC,2020-06-11 15:43:00 UTC,think-of-us-richmond-va,,TRUE,"Richmond, VA, USA",37.5407,-77.4361,2020-06-11 15:43:00 UTC,FALSE,FALSE
268,Third Baptist Church,http://www.thirdbaptist.org,Third Baptist Church is a faith-based institution in San Francisco offering free meals and other community services such as music and free social events.,2014-03-18 18:22:44 UTC,2020-06-14 02:07:37 UTC,third-baptist-church,,TRUE,"San Francisco, CA",37.7749,-122.419,2020-06-14 02:07:37 UTC,FALSE,FALSE
5014,Thomas House Family Shelter,http://www.thomashouseshelter.org/,"Thomas House Family Shelter offers a shelter for families that are homeless. They also provide additional services and resources such as case management, counseling, resource assistance, employment assistance, and children's programming.",2018-03-29 16:09:11 UTC,2018-04-03 01:19:45 UTC,thomas-house-family-shelter-orange-county-ca,,TRUE,"Orange County, CA, USA",33.7175,-117.831,2018-04-03 01:19:45 UTC,FALSE,FALSE
